route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180628,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180629,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180630,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180631,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180632,"Mt Sheridan Plaza",1,,1430027
143W-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180708,"The Pier Cairns Terminus",0,,143W0011
143W-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180709,"The Pier Cairns Terminus",0,,143W0011
143W-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180710,"The Pier Cairns Terminus",0,,143W0011
143W-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180711,"The Pier Cairns Terminus",0,,143W0011
143W-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180712,"Mt Sheridan Plaza",1,,143W0013
143W-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180713,"Mt Sheridan Plaza",1,,143W0013
143W-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180714,"Mt Sheridan Plaza",1,,143W0013
143W-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180715,"Mt Sheridan Plaza",1,,143W0013
143W-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180716,"Mt Sheridan Plaza",1,,143W0013
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180805,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180806,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180807,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180808,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180809,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180810,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180811,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180812,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180813,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180814,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180815,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180816,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180817,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180818,"The Pier Cairns Terminus",0,,1500020
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180819,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180820,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180821,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180822,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180823,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180824,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180825,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180826,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180827,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180828,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180829,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180830,"Gordonvale (Dempsey St)",1,,1500022
150-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180831,"Gordonvale (Dempsey St)",1,,1500022
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165937,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165938,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165939,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165940,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165941,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165942,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165943,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165944,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165945,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165946,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165947,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165948,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165949,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165950,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165951,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165952,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165953,"The Pier Cairns Terminus",0,,1100023
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165954,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165955,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165956,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165957,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165958,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165959,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165960,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165961,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165962,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165963,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165964,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165965,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165966,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165967,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165968,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165969,"Palm Cove",1,,1100024
110-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4165970,"Palm Cove",1,,1100024
110N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166112,"Palm Cove",1,,110N0011
110N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166113,"Palm Cove",1,,110N0011
110N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166114,"Palm Cove",1,,110N0011
110N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166115,"Palm Cove",1,,110N0011
110N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166116,"Palm Cove",1,,110N0011
110N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166117,"The Pier Cairns Terminus",0,,110N0010
110N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166118,"The Pier Cairns Terminus",0,,110N0010
110N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166119,"The Pier Cairns Terminus",0,,110N0010
110N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166120,"The Pier Cairns Terminus",0,,110N0010
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166179,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166180,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166181,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166182,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166183,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166184,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166185,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166186,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166187,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166188,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166189,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166190,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166191,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166192,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166193,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166194,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166195,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166196,"The Pier Cairns Terminus",0,,1110015
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166197,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166198,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166199,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166200,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166201,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166202,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166203,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166204,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166205,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166206,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166207,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166208,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166209,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166210,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166211,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166212,"Kewarra Beach",1,,1110016
111-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166213,"Kewarra Beach",1,,1110016
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166262,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166263,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166264,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166265,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166266,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166267,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166268,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166269,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166270,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166271,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166272,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166273,"Smithfield Shopping Centre",0,,1120011
112-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166275,"Smithfield Shopping Centre",0,,1120012
113-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166302,"Smithfield (Sunbus Depot)",1,,1130018
113-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166303,"Smithfield (Sunbus Depot)",1,,1130018
113-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166304,"Smithfield (Sunbus Depot)",1,,1130018
113-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166305,"The Pier Cairns Terminus",0,,1130017
113-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166306,"The Pier Cairns Terminus",0,,1130017
113-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166307,"The Pier Cairns Terminus",0,,1130017
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166415,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166416,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166417,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166418,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166419,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166420,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166421,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166422,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166423,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166424,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166425,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166426,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166427,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166428,"The Pier Cairns Terminus",0,,1200001
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166429,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166430,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166431,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166432,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166433,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166434,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166435,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166436,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166437,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166438,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166439,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166440,"Smithfield Shopping Centre",1,,1200010
120-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166441,"Smithfield Shopping Centre",1,,1200010
120N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166464,"Smithfield Shopping Centre",1,,120N0005
120N-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4166465,"Smithfield Shopping Centre",1,,120N0005
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171978,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171979,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171980,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171981,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171982,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171983,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171984,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171985,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171986,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171987,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171988,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171989,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171990,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171991,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171992,"The Pier Cairns Terminus",0,,1210012
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171993,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171994,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171995,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171996,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171997,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171998,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4171999,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172000,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172001,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172002,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172003,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172004,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172005,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172006,"Redlynch",1,,1210013
121-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172007,"Redlynch",1,,1210013
122-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172132,"Redlynch",1,,1220009
122-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172133,"Redlynch",1,,1220009
122-423,CNS2014-CNS_MUL-Saturday-00,CNS2014-CNS_MUL-Saturday-00-4172134,"Redlynch",1,,1220009
