trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
CNS2014-CNS_MUL-Saturday-00-4166179,07:14:00,07:14:00,750053,23,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:28:00,07:28:00,750103,24,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:28:00,07:28:00,750104,25,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:28:00,07:28:00,750105,26,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:29:00,07:29:00,750106,27,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:30:00,07:30:00,750107,28,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:31:00,07:31:00,750108,29,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:31:00,07:31:00,750109,30,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:32:00,07:32:00,750110,31,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:33:00,07:33:00,750111,32,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:33:00,07:33:00,750112,33,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:34:00,07:34:00,750115,34,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:36:00,07:36:00,750118,35,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:37:00,07:37:00,750119,36,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:38:00,07:38:00,750120,37,0,0
CNS2014-CNS_MUL-Saturday-00-4166179,07:40:00,07:40:00,750449,38,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:42:00,07:42:00,750013,1,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:43:00,07:43:00,750361,2,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:43:00,07:43:00,750360,3,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:44:00,07:44:00,750359,4,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:47:00,07:47:00,750014,5,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:49:00,07:49:00,750015,6,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:51:00,07:51:00,750016,7,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:52:00,07:52:00,750017,8,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:53:00,07:53:00,750357,9,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:54:00,07:54:00,750018,10,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:55:00,07:55:00,750020,11,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:55:00,07:55:00,750355,12,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:56:00,07:56:00,750354,13,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:57:00,07:57:00,750353,14,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:57:00,07:57:00,750021,15,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,07:59:00,07:59:00,750351,16,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:04:00,08:04:00,750348,17,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:04:00,08:04:00,750347,18,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:06:00,08:06:00,750045,19,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:07:00,08:07:00,750046,20,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:09:00,08:09:00,750047,21,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:11:00,08:11:00,750052,22,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:14:00,08:14:00,750053,23,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:28:00,08:28:00,750103,24,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:28:00,08:28:00,750104,25,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:28:00,08:28:00,750105,26,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:29:00,08:29:00,750106,27,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:30:00,08:30:00,750107,28,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:31:00,08:31:00,750108,29,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:31:00,08:31:00,750109,30,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:32:00,08:32:00,750110,31,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:33:00,08:33:00,750111,32,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:33:00,08:33:00,750112,33,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:34:00,08:34:00,750115,34,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:36:00,08:36:00,750118,35,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:37:00,08:37:00,750119,36,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:38:00,08:38:00,750120,37,0,0
CNS2014-CNS_MUL-Saturday-00-4166180,08:40:00,08:40:00,750449,38,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:42:00,08:42:00,750013,1,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:43:00,08:43:00,750361,2,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:43:00,08:43:00,750360,3,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:44:00,08:44:00,750359,4,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:47:00,08:47:00,750014,5,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:49:00,08:49:00,750015,6,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:51:00,08:51:00,750016,7,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:52:00,08:52:00,750017,8,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:53:00,08:53:00,750357,9,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:54:00,08:54:00,750018,10,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:55:00,08:55:00,750020,11,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:55:00,08:55:00,750355,12,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:56:00,08:56:00,750354,13,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:57:00,08:57:00,750353,14,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:57:00,08:57:00,750021,15,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,08:59:00,08:59:00,750351,16,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:04:00,09:04:00,750348,17,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:04:00,09:04:00,750347,18,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:06:00,09:06:00,750045,19,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:07:00,09:07:00,750046,20,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:09:00,09:09:00,750047,21,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:11:00,09:11:00,750052,22,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:14:00,09:14:00,750053,23,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:28:00,09:28:00,750103,24,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:28:00,09:28:00,750104,25,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:28:00,09:28:00,750105,26,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:29:00,09:29:00,750106,27,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:30:00,09:30:00,750107,28,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:31:00,09:31:00,750108,29,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:31:00,09:31:00,750109,30,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:32:00,09:32:00,750110,31,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:33:00,09:33:00,750111,32,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:33:00,09:33:00,750112,33,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:34:00,09:34:00,750115,34,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:36:00,09:36:00,750118,35,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:37:00,09:37:00,750119,36,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:38:00,09:38:00,750120,37,0,0
CNS2014-CNS_MUL-Saturday-00-4166181,09:40:00,09:40:00,750449,38,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:42:00,09:42:00,750013,1,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:43:00,09:43:00,750361,2,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:43:00,09:43:00,750360,3,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:44:00,09:44:00,750359,4,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:47:00,09:47:00,750014,5,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:49:00,09:49:00,750015,6,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:51:00,09:51:00,750016,7,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:52:00,09:52:00,750017,8,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:53:00,09:53:00,750357,9,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:54:00,09:54:00,750018,10,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:55:00,09:55:00,750020,11,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:55:00,09:55:00,750355,12,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:56:00,09:56:00,750354,13,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:57:00,09:57:00,750353,14,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:57:00,09:57:00,750021,15,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,09:59:00,09:59:00,750351,16,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:04:00,10:04:00,750348,17,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:04:00,10:04:00,750347,18,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:06:00,10:06:00,750045,19,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:07:00,10:07:00,750046,20,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:09:00,10:09:00,750047,21,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:11:00,10:11:00,750052,22,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:14:00,10:14:00,750053,23,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:28:00,10:28:00,750103,24,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:28:00,10:28:00,750104,25,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:28:00,10:28:00,750105,26,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:29:00,10:29:00,750106,27,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:30:00,10:30:00,750107,28,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:31:00,10:31:00,750108,29,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:31:00,10:31:00,750109,30,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:32:00,10:32:00,750110,31,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:33:00,10:33:00,750111,32,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:33:00,10:33:00,750112,33,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:34:00,10:34:00,750115,34,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:36:00,10:36:00,750118,35,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:37:00,10:37:00,750119,36,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:38:00,10:38:00,750120,37,0,0
CNS2014-CNS_MUL-Saturday-00-4166182,10:40:00,10:40:00,750449,38,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:42:00,10:42:00,750013,1,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:43:00,10:43:00,750361,2,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:43:00,10:43:00,750360,3,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:44:00,10:44:00,750359,4,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:47:00,10:47:00,750014,5,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:49:00,10:49:00,750015,6,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:51:00,10:51:00,750016,7,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:52:00,10:52:00,750017,8,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:53:00,10:53:00,750357,9,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:54:00,10:54:00,750018,10,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:55:00,10:55:00,750020,11,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:55:00,10:55:00,750355,12,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:56:00,10:56:00,750354,13,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:57:00,10:57:00,750353,14,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:57:00,10:57:00,750021,15,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,10:59:00,10:59:00,750351,16,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:04:00,11:04:00,750348,17,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:04:00,11:04:00,750347,18,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:06:00,11:06:00,750045,19,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:07:00,11:07:00,750046,20,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:09:00,11:09:00,750047,21,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:11:00,11:11:00,750052,22,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:14:00,11:14:00,750053,23,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:28:00,11:28:00,750103,24,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:28:00,11:28:00,750104,25,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:28:00,11:28:00,750105,26,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:29:00,11:29:00,750106,27,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:30:00,11:30:00,750107,28,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:31:00,11:31:00,750108,29,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:31:00,11:31:00,750109,30,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:32:00,11:32:00,750110,31,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:33:00,11:33:00,750111,32,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:33:00,11:33:00,750112,33,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:34:00,11:34:00,750115,34,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:36:00,11:36:00,750118,35,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:37:00,11:37:00,750119,36,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:38:00,11:38:00,750120,37,0,0
CNS2014-CNS_MUL-Saturday-00-4166183,11:40:00,11:40:00,750449,38,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:42:00,11:42:00,750013,1,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:43:00,11:43:00,750361,2,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:43:00,11:43:00,750360,3,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:44:00,11:44:00,750359,4,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:47:00,11:47:00,750014,5,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:49:00,11:49:00,750015,6,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:51:00,11:51:00,750016,7,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:52:00,11:52:00,750017,8,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:53:00,11:53:00,750357,9,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:54:00,11:54:00,750018,10,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:55:00,11:55:00,750020,11,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:55:00,11:55:00,750355,12,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:56:00,11:56:00,750354,13,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:57:00,11:57:00,750353,14,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:57:00,11:57:00,750021,15,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,11:59:00,11:59:00,750351,16,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:04:00,12:04:00,750348,17,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:04:00,12:04:00,750347,18,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:06:00,12:06:00,750045,19,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:07:00,12:07:00,750046,20,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:09:00,12:09:00,750047,21,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:11:00,12:11:00,750052,22,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:14:00,12:14:00,750053,23,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:28:00,12:28:00,750103,24,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:28:00,12:28:00,750104,25,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:28:00,12:28:00,750105,26,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:29:00,12:29:00,750106,27,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:30:00,12:30:00,750107,28,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:31:00,12:31:00,750108,29,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:31:00,12:31:00,750109,30,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:32:00,12:32:00,750110,31,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:33:00,12:33:00,750111,32,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:33:00,12:33:00,750112,33,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:34:00,12:34:00,750115,34,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:36:00,12:36:00,750118,35,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:37:00,12:37:00,750119,36,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:38:00,12:38:00,750120,37,0,0
CNS2014-CNS_MUL-Saturday-00-4166184,12:40:00,12:40:00,750449,38,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:42:00,12:42:00,750013,1,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:43:00,12:43:00,750361,2,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:43:00,12:43:00,750360,3,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:44:00,12:44:00,750359,4,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:47:00,12:47:00,750014,5,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:49:00,12:49:00,750015,6,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:51:00,12:51:00,750016,7,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:52:00,12:52:00,750017,8,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:53:00,12:53:00,750357,9,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:54:00,12:54:00,750018,10,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:55:00,12:55:00,750020,11,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:55:00,12:55:00,750355,12,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:56:00,12:56:00,750354,13,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:57:00,12:57:00,750353,14,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:57:00,12:57:00,750021,15,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,12:59:00,12:59:00,750351,16,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:04:00,13:04:00,750348,17,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:04:00,13:04:00,750347,18,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:06:00,13:06:00,750045,19,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:07:00,13:07:00,750046,20,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:09:00,13:09:00,750047,21,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:11:00,13:11:00,750052,22,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:14:00,13:14:00,750053,23,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:28:00,13:28:00,750103,24,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:28:00,13:28:00,750104,25,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:28:00,13:28:00,750105,26,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:29:00,13:29:00,750106,27,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:30:00,13:30:00,750107,28,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:31:00,13:31:00,750108,29,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:31:00,13:31:00,750109,30,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:32:00,13:32:00,750110,31,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:33:00,13:33:00,750111,32,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:33:00,13:33:00,750112,33,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:34:00,13:34:00,750115,34,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:36:00,13:36:00,750118,35,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:37:00,13:37:00,750119,36,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:38:00,13:38:00,750120,37,0,0
CNS2014-CNS_MUL-Saturday-00-4166185,13:40:00,13:40:00,750449,38,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:42:00,13:42:00,750013,1,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:43:00,13:43:00,750361,2,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:43:00,13:43:00,750360,3,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:44:00,13:44:00,750359,4,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:47:00,13:47:00,750014,5,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:49:00,13:49:00,750015,6,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:51:00,13:51:00,750016,7,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:52:00,13:52:00,750017,8,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:53:00,13:53:00,750357,9,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:54:00,13:54:00,750018,10,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:55:00,13:55:00,750020,11,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:55:00,13:55:00,750355,12,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:56:00,13:56:00,750354,13,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:57:00,13:57:00,750353,14,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:57:00,13:57:00,750021,15,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,13:59:00,13:59:00,750351,16,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:04:00,14:04:00,750348,17,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:04:00,14:04:00,750347,18,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:06:00,14:06:00,750045,19,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:07:00,14:07:00,750046,20,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:09:00,14:09:00,750047,21,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:11:00,14:11:00,750052,22,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:14:00,14:14:00,750053,23,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:28:00,14:28:00,750103,24,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:28:00,14:28:00,750104,25,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:28:00,14:28:00,750105,26,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:29:00,14:29:00,750106,27,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:30:00,14:30:00,750107,28,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:31:00,14:31:00,750108,29,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:31:00,14:31:00,750109,30,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:32:00,14:32:00,750110,31,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:33:00,14:33:00,750111,32,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:33:00,14:33:00,750112,33,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:34:00,14:34:00,750115,34,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:36:00,14:36:00,750118,35,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:37:00,14:37:00,750119,36,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:38:00,14:38:00,750120,37,0,0
CNS2014-CNS_MUL-Saturday-00-4166186,14:40:00,14:40:00,750449,38,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:42:00,14:42:00,750013,1,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:43:00,14:43:00,750361,2,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:43:00,14:43:00,750360,3,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:44:00,14:44:00,750359,4,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:47:00,14:47:00,750014,5,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:49:00,14:49:00,750015,6,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:51:00,14:51:00,750016,7,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:52:00,14:52:00,750017,8,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:53:00,14:53:00,750357,9,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:54:00,14:54:00,750018,10,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:55:00,14:55:00,750020,11,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:55:00,14:55:00,750355,12,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:56:00,14:56:00,750354,13,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:57:00,14:57:00,750353,14,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:57:00,14:57:00,750021,15,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,14:59:00,14:59:00,750351,16,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,15:04:00,15:04:00,750348,17,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,15:04:00,15:04:00,750347,18,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,15:06:00,15:06:00,750045,19,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,15:07:00,15:07:00,750046,20,0,0
CNS2014-CNS_MUL-Saturday-00-4166187,15:09:00,15:09:00,750047,21,0,0
